docname,topic,proportion
Bible_page_2172.txt,000,0.785199
Bible_page_2172.txt,016,0.214801
GuruGranth_page_992.txt,012,0.360056
GuruGranth_page_992.txt,004,0.352723
GuruGranth_page_992.txt,006,0.251967
GuruGranth_page_992.txt,003,0.035255
GuruGranth_page_206.txt,021,0.472108
GuruGranth_page_206.txt,001,0.445092
GuruGranth_page_206.txt,012,0.073213
GuruGranth_page_206.txt,007,0.009587
Bible_page_1701.txt,018,0.840235
Bible_page_1701.txt,015,0.08972
Bible_page_1701.txt,005,0.070045
Bible_page_1920.txt,010,0.368327
Bible_page_1920.txt,000,0.232052
Bible_page_1920.txt,009,0.22107
Bible_page_1920.txt,027,0.17855
GuruGranth_page_1276.txt,004,0.615735
GuruGranth_page_1276.txt,012,0.244535
GuruGranth_page_1276.txt,006,0.121445
GuruGranth_page_1276.txt,021,0.018285
GuruGranth_page_1288.txt,004,0.364121
GuruGranth_page_1288.txt,012,0.286059
GuruGranth_page_1288.txt,031,0.157951
GuruGranth_page_1288.txt,003,0.077649
GuruGranth_page_1288.txt,006,0.046618
GuruGranth_page_1288.txt,033,0.040661
GuruGranth_page_1288.txt,001,0.026941
Bible_page_1075.txt,015,0.336646
Bible_page_1075.txt,032,0.274045
Bible_page_1075.txt,034,0.197494
Bible_page_1075.txt,003,0.110102
Bible_page_1075.txt,026,0.081712
Bible_page_320.txt,033,0.802063
Bible_page_320.txt,017,0.197937
Bible_page_2158.txt,024,0.449453
Bible_page_2158.txt,003,0.228781
Bible_page_2158.txt,011,0.161627
Bible_page_2158.txt,016,0.160139
GuruGranth_page_808.txt,001,0.396278
GuruGranth_page_808.txt,021,0.351897
GuruGranth_page_808.txt,006,0.201518
GuruGranth_page_808.txt,012,0.050308
Bible_page_2650.txt,010,0.615555
Bible_page_2650.txt,011,0.384445
Bible_page_1416.txt,000,0.541409
Bible_page_1416.txt,010,0.336627
Bible_page_1416.txt,025,0.121964
GuruGranth_page_633.txt,004,0.417625
GuruGranth_page_633.txt,012,0.388177
GuruGranth_page_633.txt,006,0.137121
GuruGranth_page_633.txt,001,0.03442
GuruGranth_page_633.txt,007,0.022658
Bible_page_1357.txt,025,0.580515
Bible_page_1357.txt,000,0.270883
Bible_page_1357.txt,008,0.100051
Bible_page_1357.txt,006,0.048551
Bible_page_1970.txt,010,0.478497
Bible_page_1970.txt,013,0.217779
Bible_page_1970.txt,027,0.169921
Bible_page_1970.txt,002,0.133803
GuruGranth_page_351.txt,004,0.600391
GuruGranth_page_351.txt,012,0.183158
GuruGranth_page_351.txt,001,0.119143
GuruGranth_page_351.txt,021,0.097308
Bible_page_395.txt,009,0.57413
Bible_page_395.txt,003,0.332194
Bible_page_395.txt,017,0.093675
GuruGranth_page_1149.txt,001,0.398984
GuruGranth_page_1149.txt,021,0.396154
GuruGranth_page_1149.txt,012,0.204861
Bible_page_1860.txt,033,0.810534
Bible_page_1860.txt,003,0.189466
GuruGranth_page_473.txt,004,0.474954
GuruGranth_page_473.txt,006,0.161289
GuruGranth_page_473.txt,001,0.151769
GuruGranth_page_473.txt,011,0.082473
GuruGranth_page_473.txt,030,0.069105
GuruGranth_page_473.txt,010,0.06041
GuruGranth_page_528.txt,001,0.478465
GuruGranth_page_528.txt,021,0.411222
GuruGranth_page_528.txt,006,0.110313
Bible_page_575.txt,009,0.589762
Bible_page_575.txt,014,0.338368
Bible_page_575.txt,023,0.07187
Quran_page_96.txt,030,0.667738
Quran_page_96.txt,006,0.104239
Quran_page_96.txt,003,0.091795
Quran_page_96.txt,008,0.077867
Quran_page_96.txt,010,0.058361
Bible_page_1894.txt,027,0.550723
Bible_page_1894.txt,005,0.338445
Bible_page_1894.txt,008,0.110832
Gita_page_35.txt,007,0.746881
Gita_page_35.txt,002,0.253119
GuruGranth_page_251.txt,004,0.582236
GuruGranth_page_251.txt,001,0.300421
GuruGranth_page_251.txt,012,0.117343
Bible_page_2384.txt,003,0.466219
Bible_page_2384.txt,024,0.238607
Bible_page_2384.txt,000,0.155562
Bible_page_2384.txt,015,0.139612
Bible_page_1014.txt,023,0.8312
Bible_page_1014.txt,002,0.110114
Bible_page_1014.txt,000,0.058685
Gita_page_125.txt,007,1.0
Bible_page_2621.txt,010,1.0
Bible_page_242.txt,017,0.940489
Bible_page_242.txt,033,0.059511
Bible_page_1633.txt,010,0.498687
Bible_page_1633.txt,000,0.240305
Bible_page_1633.txt,002,0.115898
Bible_page_1633.txt,028,0.079573
Bible_page_1633.txt,005,0.065537
Gita_page_136.txt,007,0.977975
Gita_page_136.txt,011,0.022025
Bible_page_705.txt,029,1.0
GuruGranth_page_281.txt,021,0.50816
GuruGranth_page_281.txt,001,0.342576
GuruGranth_page_281.txt,012,0.09278
GuruGranth_page_281.txt,000,0.056484
GuruGranth_page_816.txt,021,0.659507
GuruGranth_page_816.txt,001,0.279039
GuruGranth_page_816.txt,006,0.061454
GuruGranth_page_1327.txt,004,0.380809
GuruGranth_page_1327.txt,012,0.308482
GuruGranth_page_1327.txt,021,0.195631
GuruGranth_page_1327.txt,000,0.057923
GuruGranth_page_1327.txt,001,0.057156
Bible_page_806.txt,023,0.738068
Bible_page_806.txt,018,0.191067
Bible_page_806.txt,003,0.070865
Bible_page_468.txt,013,0.541057
Bible_page_468.txt,027,0.416594
Bible_page_468.txt,005,0.042349
GuruGranth_page_527.txt,021,0.556263
GuruGranth_page_527.txt,001,0.300611
GuruGranth_page_527.txt,006,0.084454
GuruGranth_page_527.txt,000,0.058672
GuruGranth_page_55.txt,006,0.449333
GuruGranth_page_55.txt,004,0.413821
GuruGranth_page_55.txt,012,0.094942
GuruGranth_page_55.txt,001,0.041904
Bible_page_892.txt,005,0.363555
Bible_page_892.txt,014,0.295947
Bible_page_892.txt,023,0.198634
Bible_page_892.txt,026,0.141865
GuruGranth_page_1093.txt,004,0.503352
GuruGranth_page_1093.txt,006,0.325019
GuruGranth_page_1093.txt,001,0.090983
GuruGranth_page_1093.txt,012,0.080646
GuruGranth_page_1373.txt,012,0.885277
GuruGranth_page_1373.txt,000,0.065086
GuruGranth_page_1373.txt,021,0.049637
GuruGranth_page_491.txt,021,0.609369
GuruGranth_page_491.txt,004,0.181278
GuruGranth_page_491.txt,001,0.152632
GuruGranth_page_491.txt,012,0.048696
GuruGranth_page_491.txt,006,0.008025
GuruGranth_page_341.txt,012,0.510551
GuruGranth_page_341.txt,006,0.36322
GuruGranth_page_341.txt,007,0.122988
GuruGranth_page_341.txt,001,0.003241
GuruGranth_page_613.txt,001,0.49253
GuruGranth_page_613.txt,021,0.290553
GuruGranth_page_613.txt,004,0.090977
GuruGranth_page_613.txt,006,0.077749
GuruGranth_page_613.txt,012,0.048192
Gita_page_48.txt,007,0.981569
Gita_page_48.txt,003,0.018431
Bible_page_530.txt,015,0.691299
Bible_page_530.txt,009,0.308701
Quran_page_65.txt,030,0.692101
Quran_page_65.txt,006,0.135446
Quran_page_65.txt,003,0.121408
Quran_page_65.txt,007,0.051044
GuruGranth_page_831.txt,004,0.437927
GuruGranth_page_831.txt,012,0.339573
GuruGranth_page_831.txt,001,0.17043
GuruGranth_page_831.txt,006,0.05207
GuruGranth_page_456.txt,006,0.408157
GuruGranth_page_456.txt,021,0.333614
GuruGranth_page_456.txt,001,0.258229
GuruGranth_page_1227.txt,001,0.529743
GuruGranth_page_1227.txt,021,0.297698
GuruGranth_page_1227.txt,006,0.172559
Bible_page_2463.txt,011,0.535289
Bible_page_2463.txt,000,0.216579
Bible_page_2463.txt,016,0.12573
Bible_page_2463.txt,022,0.122402
GuruGranth_page_826.txt,001,0.462472
GuruGranth_page_826.txt,021,0.447205
GuruGranth_page_826.txt,006,0.090323
GuruGranth_page_298.txt,001,0.476414
GuruGranth_page_298.txt,004,0.332756
GuruGranth_page_298.txt,021,0.102758
GuruGranth_page_298.txt,003,0.088071
Bible_page_740.txt,018,0.675067
Bible_page_740.txt,013,0.173744
Bible_page_740.txt,029,0.138899
Bible_page_740.txt,003,0.012291
Bible_page_2154.txt,003,0.435561
Bible_page_2154.txt,000,0.287676
Bible_page_2154.txt,016,0.276763
Bible_page_1825.txt,005,0.842411
Bible_page_1825.txt,019,0.104321
Bible_page_1825.txt,000,0.053268
GuruGranth_page_205.txt,012,0.478016
GuruGranth_page_205.txt,001,0.392242
GuruGranth_page_205.txt,006,0.129741
GuruGranth_page_570.txt,004,0.858885
GuruGranth_page_570.txt,012,0.095526
GuruGranth_page_570.txt,001,0.045589
Quran_page_6.txt,030,0.813413
Quran_page_6.txt,011,0.069247
Quran_page_6.txt,000,0.062632
Quran_page_6.txt,015,0.054708
Quran_page_57.txt,030,0.729964
Quran_page_57.txt,016,0.146208
Quran_page_57.txt,015,0.06224
Quran_page_57.txt,007,0.042084
Quran_page_57.txt,000,0.010043
Quran_page_57.txt,002,0.009461
Bible_page_1121.txt,018,0.946023
Bible_page_1121.txt,000,0.053977
GuruGranth_page_914.txt,021,0.493896
GuruGranth_page_914.txt,001,0.280848
GuruGranth_page_914.txt,004,0.147734
GuruGranth_page_914.txt,012,0.077521
Bible_page_2243.txt,024,0.64214
Bible_page_2243.txt,016,0.179923
Bible_page_2243.txt,013,0.177937
GuruGranth_page_787.txt,006,0.501913
GuruGranth_page_787.txt,004,0.45214
GuruGranth_page_787.txt,033,0.020246
GuruGranth_page_787.txt,001,0.012977
GuruGranth_page_787.txt,012,0.012724
Bible_page_1508.txt,005,0.511714
Bible_page_1508.txt,000,0.414595
Bible_page_1508.txt,008,0.07369
GuruGranth_page_54.txt,004,0.780217
GuruGranth_page_54.txt,012,0.127605
GuruGranth_page_54.txt,000,0.050366
GuruGranth_page_54.txt,006,0.032138
GuruGranth_page_54.txt,007,0.009673
Quran_page_15.txt,030,0.768846
Quran_page_15.txt,003,0.139681
Quran_page_15.txt,001,0.091473
GuruGranth_page_326.txt,012,0.908077
GuruGranth_page_326.txt,021,0.067048
GuruGranth_page_326.txt,007,0.024875
GuruGranth_page_1344.txt,004,0.530894
GuruGranth_page_1344.txt,021,0.240767
GuruGranth_page_1344.txt,012,0.228339
Bible_page_1187.txt,000,0.881158
Bible_page_1187.txt,002,0.094128
Bible_page_1187.txt,025,0.024715
Bible_page_1716.txt,005,0.559151
Bible_page_1716.txt,002,0.253057
Bible_page_1716.txt,019,0.187791
Bible_page_2459.txt,020,0.581596
Bible_page_2459.txt,017,0.241775
Bible_page_2459.txt,001,0.135443
Bible_page_2459.txt,031,0.041186
GuruGranth_page_928.txt,006,0.627381
GuruGranth_page_928.txt,001,0.254641
GuruGranth_page_928.txt,021,0.117978
Bible_page_2234.txt,024,0.538756
Bible_page_2234.txt,008,0.328762
Bible_page_2234.txt,020,0.132482
Bible_page_2010.txt,023,0.453296
Bible_page_2010.txt,032,0.266926
Bible_page_2010.txt,007,0.176879
Bible_page_2010.txt,002,0.069102
Bible_page_2010.txt,029,0.033797
Bible_page_1593.txt,000,0.455501
Bible_page_1593.txt,005,0.254782
Bible_page_1593.txt,001,0.18752
Bible_page_1593.txt,027,0.102197
Bible_page_1645.txt,002,0.756385
Bible_page_1645.txt,005,0.243615
Bible_page_328.txt,017,0.489984
Bible_page_328.txt,003,0.439815
Bible_page_328.txt,026,0.070201
GuruGranth_page_606.txt,021,0.2888
GuruGranth_page_606.txt,004,0.255806
GuruGranth_page_606.txt,012,0.181415
GuruGranth_page_606.txt,001,0.158749
GuruGranth_page_606.txt,006,0.100197
GuruGranth_page_606.txt,007,0.015034
Bible_page_933.txt,015,0.359366
Bible_page_933.txt,029,0.347612
Bible_page_933.txt,034,0.166008
Bible_page_933.txt,002,0.073182
Bible_page_933.txt,001,0.053831
GuruGranth_page_792.txt,012,0.734484
GuruGranth_page_792.txt,006,0.208357
GuruGranth_page_792.txt,003,0.057159
Bible_page_2425.txt,011,0.96535
Bible_page_2425.txt,020,0.03465
Bible_page_1460.txt,025,1.0
GuruGranth_page_141.txt,012,0.400672
GuruGranth_page_141.txt,001,0.241387
GuruGranth_page_141.txt,004,0.137412
GuruGranth_page_141.txt,000,0.092989
GuruGranth_page_141.txt,006,0.092375
GuruGranth_page_141.txt,003,0.035166
Bible_page_1803.txt,002,0.711725
Bible_page_1803.txt,027,0.203324
Bible_page_1803.txt,013,0.084951
Bible_page_2374.txt,003,0.242056
Bible_page_2374.txt,011,0.221594
Bible_page_2374.txt,020,0.19523
Bible_page_2374.txt,024,0.175969
Bible_page_2374.txt,002,0.165151
Bible_page_2552.txt,011,0.362699
Bible_page_2552.txt,020,0.287914
Bible_page_2552.txt,014,0.256645
Bible_page_2552.txt,016,0.092741
Bible_page_2284.txt,024,0.485187
Bible_page_2284.txt,016,0.399698
Bible_page_2284.txt,013,0.115116
Bible_page_521.txt,009,0.621396
Bible_page_521.txt,018,0.378604
Bible_page_716.txt,029,0.623764
Bible_page_716.txt,003,0.235956
Bible_page_716.txt,008,0.106361
Bible_page_716.txt,002,0.03392
Bible_page_612.txt,008,0.397791
Bible_page_612.txt,002,0.347634
Bible_page_612.txt,006,0.189364
Bible_page_612.txt,022,0.065211
Bible_page_2292.txt,016,0.618984
Bible_page_2292.txt,013,0.381016
Quran_page_97.txt,008,0.403861
Quran_page_97.txt,030,0.384605
Quran_page_97.txt,006,0.145781
Quran_page_97.txt,002,0.065753
GuruGranth_page_777.txt,021,0.424481
GuruGranth_page_777.txt,006,0.233512
GuruGranth_page_777.txt,004,0.173543
GuruGranth_page_777.txt,001,0.168464
GuruGranth_page_1164.txt,012,0.785624
GuruGranth_page_1164.txt,006,0.057169
GuruGranth_page_1164.txt,018,0.055177
GuruGranth_page_1164.txt,001,0.05201
GuruGranth_page_1164.txt,007,0.022895
GuruGranth_page_1164.txt,015,0.014834
GuruGranth_page_1164.txt,030,0.012292
GuruGranth_page_120.txt,004,0.820532
GuruGranth_page_120.txt,012,0.142244
GuruGranth_page_120.txt,001,0.037224
Bible_page_1559.txt,014,0.541064
Bible_page_1559.txt,018,0.25156
Bible_page_1559.txt,025,0.207377
Bible_page_2011.txt,032,0.342267
Bible_page_2011.txt,001,0.263407
Bible_page_2011.txt,024,0.17838
Bible_page_2011.txt,022,0.161365
Bible_page_2011.txt,029,0.054581
Bible_page_1314.txt,002,0.434126
Bible_page_1314.txt,025,0.288159
Bible_page_1314.txt,000,0.164431
Bible_page_1314.txt,005,0.113285
GuruGranth_page_702.txt,006,0.717013
GuruGranth_page_702.txt,021,0.11987
GuruGranth_page_702.txt,001,0.109397
GuruGranth_page_702.txt,007,0.05372
Bible_page_2252.txt,024,0.704996
Bible_page_2252.txt,003,0.115591
Bible_page_2252.txt,002,0.112622
Bible_page_2252.txt,011,0.066791
Taoist_page_105.txt,011,0.659762
Taoist_page_105.txt,012,0.31081
Taoist_page_105.txt,007,0.029429
Bible_page_28.txt,019,0.645631
Bible_page_28.txt,002,0.310114
Bible_page_28.txt,015,0.027159
Bible_page_28.txt,000,0.017097
Taoist_page_42.txt,031,0.766286
Taoist_page_42.txt,012,0.233714
Quran_page_86.txt,030,0.849432
Quran_page_86.txt,000,0.078863
Quran_page_86.txt,004,0.036906
Quran_page_86.txt,007,0.034798
Bible_page_15.txt,010,0.551226
Bible_page_15.txt,028,0.210195
Bible_page_15.txt,013,0.16813
Bible_page_15.txt,002,0.070449
Bible_page_367.txt,022,0.296654
Bible_page_367.txt,033,0.276811
Bible_page_367.txt,009,0.257679
Bible_page_367.txt,002,0.168857
Bible_page_342.txt,019,0.598934
Bible_page_342.txt,017,0.210771
Bible_page_342.txt,003,0.190295
Bible_page_47.txt,002,0.526147
Bible_page_47.txt,010,0.257681
Bible_page_47.txt,033,0.164796
Bible_page_47.txt,019,0.051377
GuruGranth_page_301.txt,004,0.651586
GuruGranth_page_301.txt,021,0.210004
GuruGranth_page_301.txt,000,0.113046
GuruGranth_page_301.txt,006,0.017528
GuruGranth_page_301.txt,007,0.007835
Bible_page_2470.txt,011,0.734383
Bible_page_2470.txt,020,0.213483
Bible_page_2470.txt,016,0.052135
Bible_page_2124.txt,002,0.714509
Bible_page_2124.txt,024,0.285491
Bible_page_2516.txt,020,0.408111
Bible_page_2516.txt,016,0.295297
Bible_page_2516.txt,000,0.153551
Bible_page_2516.txt,003,0.14304
Gita_page_51.txt,007,1.0
Bible_page_335.txt,017,0.549145
Bible_page_335.txt,008,0.363417
Bible_page_335.txt,015,0.087437
Bible_page_787.txt,014,0.599953
Bible_page_787.txt,027,0.181405
Bible_page_787.txt,019,0.173886
Bible_page_787.txt,000,0.044756
Bible_page_1384.txt,025,0.729035
Bible_page_1384.txt,009,0.148103
Bible_page_1384.txt,019,0.122862
GuruGranth_page_413.txt,004,0.60752
GuruGranth_page_413.txt,012,0.268075
GuruGranth_page_413.txt,006,0.078824
GuruGranth_page_413.txt,000,0.029007
GuruGranth_page_413.txt,007,0.016573
Bible_page_300.txt,034,0.916837
Bible_page_300.txt,017,0.083163
Taoist_page_70.txt,007,0.928747
Taoist_page_70.txt,004,0.071253
Bible_page_846.txt,018,0.365785
Bible_page_846.txt,002,0.364067
Bible_page_846.txt,009,0.270148
Bible_page_1458.txt,000,0.875139
Bible_page_1458.txt,018,0.124861
Bible_page_2482.txt,016,0.50177
Bible_page_2482.txt,020,0.366923
Bible_page_2482.txt,003,0.131306
Bible_page_952.txt,029,0.445761
Bible_page_952.txt,033,0.273673
Bible_page_952.txt,002,0.218124
Bible_page_952.txt,018,0.062441
Bible_page_1004.txt,034,0.418277
Bible_page_1004.txt,015,0.329947
Bible_page_1004.txt,023,0.251776
Bible_page_965.txt,015,0.423754
Bible_page_965.txt,014,0.290062
Bible_page_965.txt,018,0.18436
Bible_page_965.txt,029,0.086334
Bible_page_965.txt,003,0.015491
GuruGranth_page_875.txt,012,0.654602
GuruGranth_page_875.txt,006,0.315856
GuruGranth_page_875.txt,007,0.029542
Bible_page_1492.txt,005,0.702025
Bible_page_1492.txt,000,0.148018
Bible_page_1492.txt,001,0.089676
Bible_page_1492.txt,022,0.060281
GuruGranth_page_515.txt,004,0.711094
GuruGranth_page_515.txt,012,0.171456
GuruGranth_page_515.txt,006,0.085795
GuruGranth_page_515.txt,025,0.031656
Bible_page_887.txt,023,0.72789
Bible_page_887.txt,005,0.16301
Bible_page_887.txt,013,0.1091
Bible_page_577.txt,032,0.434017
Bible_page_577.txt,008,0.253414
Bible_page_577.txt,014,0.237533
Bible_page_577.txt,016,0.075036
Taoist_page_156.txt,033,1.0
Taoist_page_99.txt,031,0.43633
Taoist_page_99.txt,007,0.377645
Taoist_page_99.txt,008,0.151063
Taoist_page_99.txt,004,0.034963
Bible_page_849.txt,018,0.547159
Bible_page_849.txt,013,0.197163
Bible_page_849.txt,019,0.165672
Bible_page_849.txt,015,0.090006
GuruGranth_page_673.txt,001,0.591033
GuruGranth_page_673.txt,012,0.20185
GuruGranth_page_673.txt,004,0.158896
GuruGranth_page_673.txt,007,0.048221
Bible_page_364.txt,002,0.688495
Bible_page_364.txt,008,0.311505
Bible_page_233.txt,017,1.0
GuruGranth_page_749.txt,021,0.399242
GuruGranth_page_749.txt,006,0.347273
GuruGranth_page_749.txt,001,0.253485
Bible_page_2101.txt,003,0.57967
Bible_page_2101.txt,024,0.42033
Gita_page_131.txt,007,1.0
GuruGranth_page_480.txt,012,0.903899
GuruGranth_page_480.txt,006,0.071977
GuruGranth_page_480.txt,007,0.024124
Bible_page_1861.txt,033,0.527005
Bible_page_1861.txt,015,0.278451
Bible_page_1861.txt,013,0.127871
Bible_page_1861.txt,014,0.066673
GuruGranth_page_1161.txt,012,0.796033
GuruGranth_page_1161.txt,001,0.161509
GuruGranth_page_1161.txt,007,0.040028
GuruGranth_page_1161.txt,006,0.00243
Bible_page_843.txt,002,0.515985
Bible_page_843.txt,018,0.237439
Bible_page_843.txt,010,0.14183
Bible_page_843.txt,026,0.104746
GuruGranth_page_599.txt,004,0.849184
GuruGranth_page_599.txt,006,0.07789
GuruGranth_page_599.txt,021,0.067474
GuruGranth_page_599.txt,012,0.005452
Bible_page_2424.txt,011,0.686419
Bible_page_2424.txt,020,0.313581
GuruGranth_page_1073.txt,004,0.541219
GuruGranth_page_1073.txt,006,0.194316
GuruGranth_page_1073.txt,021,0.185595
GuruGranth_page_1073.txt,003,0.07887
Bible_page_1597.txt,002,0.769338
Bible_page_1597.txt,010,0.230662
Bible_page_1973.txt,003,0.551478
Bible_page_1973.txt,005,0.448522
Bible_page_1369.txt,027,1.0
Gita_page_149.txt,007,1.0
Bible_page_2157.txt,003,0.407259
Bible_page_2157.txt,024,0.286057
Bible_page_2157.txt,006,0.165461
Bible_page_2157.txt,009,0.141224
Bible_page_476.txt,002,0.507771
Bible_page_476.txt,013,0.245638
Bible_page_476.txt,027,0.112121
Bible_page_476.txt,010,0.108963
Bible_page_476.txt,008,0.018643
Bible_page_476.txt,003,0.006864
Bible_page_285.txt,003,0.786249
Bible_page_285.txt,017,0.146777
Bible_page_285.txt,028,0.066974
Bible_page_809.txt,023,0.685992
Bible_page_809.txt,009,0.186318
Bible_page_809.txt,018,0.127691
Bible_page_350.txt,017,0.92282
Bible_page_350.txt,010,0.068546
Bible_page_350.txt,003,0.008634
Bible_page_329.txt,017,0.616675
Bible_page_329.txt,003,0.383325
Bible_page_1828.txt,005,0.592767
Bible_page_1828.txt,002,0.243827
Bible_page_1828.txt,016,0.163406
GuruGranth_page_429.txt,004,0.602273
GuruGranth_page_429.txt,006,0.274448
GuruGranth_page_429.txt,012,0.071416
GuruGranth_page_429.txt,001,0.051864
Bible_page_319.txt,017,0.698864
Bible_page_319.txt,002,0.183925
Bible_page_319.txt,033,0.117211
Taoist_page_87.txt,031,0.534678
Taoist_page_87.txt,008,0.351717
Taoist_page_87.txt,030,0.113605
Bible_page_1982.txt,005,0.812338
Bible_page_1982.txt,010,0.111985
Bible_page_1982.txt,000,0.075676
Bible_page_499.txt,009,0.501525
Bible_page_499.txt,026,0.301934
Bible_page_499.txt,010,0.19654
Bible_page_81.txt,016,0.403127
Bible_page_81.txt,032,0.275977
Bible_page_81.txt,019,0.230899
Bible_page_81.txt,006,0.089997
Gita_page_21.txt,007,0.971993
Gita_page_21.txt,015,0.028007
GuruGranth_page_559.txt,004,0.833202
GuruGranth_page_559.txt,006,0.15377
GuruGranth_page_559.txt,012,0.013028
GuruGranth_page_762.txt,006,0.86599
GuruGranth_page_762.txt,004,0.080073
GuruGranth_page_762.txt,001,0.053937
Bible_page_1125.txt,018,0.38885
Bible_page_1125.txt,003,0.378145
Bible_page_1125.txt,008,0.233006
Bible_page_2332.txt,003,0.493834
Bible_page_2332.txt,024,0.400341
Bible_page_2332.txt,014,0.062074
Bible_page_2332.txt,001,0.043751
Bible_page_2064.txt,016,0.451254
Bible_page_2064.txt,024,0.386552
Bible_page_2064.txt,003,0.162194
Bible_page_44.txt,002,0.383526
Bible_page_44.txt,019,0.307719
Bible_page_44.txt,022,0.206535
Bible_page_44.txt,006,0.10222
Taoist_page_135.txt,031,0.748906
Taoist_page_135.txt,007,0.251094
Bible_page_2500.txt,020,0.476997
Bible_page_2500.txt,011,0.350155
Bible_page_2500.txt,000,0.172849
Bible_page_598.txt,019,0.443602
Bible_page_598.txt,014,0.377142
Bible_page_598.txt,000,0.099056
Bible_page_598.txt,009,0.0802
GuruGranth_page_48.txt,021,0.482999
GuruGranth_page_48.txt,001,0.243586
GuruGranth_page_48.txt,006,0.174281
GuruGranth_page_48.txt,004,0.099134
Bible_page_1752.txt,010,0.691629
Bible_page_1752.txt,015,0.308371
GuruGranth_page_810.txt,001,0.532768
GuruGranth_page_810.txt,021,0.278022
GuruGranth_page_810.txt,012,0.18921
Bible_page_1995.txt,005,0.622756
Bible_page_1995.txt,019,0.128081
Bible_page_1995.txt,010,0.126943
Bible_page_1995.txt,022,0.12222
